
0.984611,0.531529,0.984606
0.975732,0.838182,0.975790
0.972033,0.965947,0.971702
0.977212,0.787075,0.977366
0.978840,0.730850,0.978698
0.964782,1.216393,0.965507
0.985795,0.490643,0.985820
0.988014,0.413978,0.987984
0.982687,0.597970,0.982669
0.976620,0.807515,0.976613
