
0.980468,0.674633,0.980468
0.978396,0.746185,0.978396
0.979876,0.695077,0.979876
0.979580,0.705298,0.979580
0.980764,0.664411,0.980764
0.977212,0.787072,0.977212
0.976324,0.817737,0.976324
0.982243,0.613303,0.982243
0.978396,0.746185,0.978396
0.983427,0.572416,0.983427
