
0.989346,0.367982,0.989346
0.989198,0.373092,0.989187
0.988162,0.408868,0.988152
0.990826,0.316873,0.990820
0.989494,0.362871,0.989489
0.991418,0.296430,0.991420
0.990530,0.327095,0.990524
0.988162,0.408868,0.988152
0.992897,0.245321,0.992895
0.990382,0.332205,0.990375
