
0.988162,0.408868,0.988152
0.990530,0.327094,0.990519
0.989642,0.357760,0.989636
0.989790,0.352649,0.989791
0.990382,0.332206,0.990380
0.991122,0.306651,0.991122
0.990678,0.321984,0.990687
0.988902,0.383314,0.988891
0.992749,0.250432,0.992750
0.989938,0.347538,0.989941
