
0.989790,0.352649,0.989791
0.989346,0.367982,0.989352
0.991270,0.301541,0.991268
0.990826,0.316873,0.990828
0.990530,0.327095,0.990527
0.987126,0.444645,0.987128
0.991270,0.301541,0.991273
0.991418,0.296430,0.991420
0.988606,0.393536,0.988604
0.990382,0.332206,0.990377
