
0.983279,0.577527,0.983296
0.983427,0.572416,0.983437
0.981207,0.649079,0.981199
0.981947,0.623524,0.981915
0.983575,0.567305,0.983573
0.983871,0.557082,0.983825
0.985351,0.505975,0.985344
0.985351,0.505974,0.985318
0.985203,0.511086,0.985216
0.983723,0.562194,0.983704
