
0.987422,0.434423,0.987413
0.987422,0.434422,0.987398
0.986978,0.449754,0.986940
0.988902,0.383314,0.988887
0.987274,0.439532,0.987229
0.988902,0.383313,0.988874
0.988606,0.393535,0.988571
0.988162,0.408868,0.988134
0.989938,0.347537,0.989899
0.987274,0.439533,0.987248
