
0.986091,0.480421,0.986091
0.988458,0.398647,0.988458
0.986387,0.470199,0.986387
0.989642,0.357760,0.989642
0.989642,0.357760,0.989642
0.989938,0.347538,0.989938
0.989938,0.347538,0.989938
0.986091,0.480421,0.986091
0.989938,0.347538,0.989938
0.987274,0.439534,0.987274
