
0.986830,0.454866,0.986828
0.987718,0.424201,0.987724
0.988014,0.413979,0.988009
0.991122,0.306651,0.991122
0.988162,0.408869,0.988166
0.989494,0.362871,0.989499
0.990678,0.321984,0.990679
0.988014,0.413980,0.988023
0.991270,0.301540,0.991266
0.990382,0.332205,0.990375
